Date,Adj Close,Close,High,Low,Open,Volume
1999-03-19,0.0401093438267707,0.0437499992549419,0.0450519993901252,0.0434900000691413,0.0434900000691413,105312000
1999-03-22,0.0389156751334667,0.0424479991197586,0.0447920002043247,0.0424479991197586,0.0446610003709793,36672000
1999-03-23,0.0365283489227294,0.0398439988493919,0.0427079983055591,0.0390629991888999,0.0427079983055591,163968000
1999-03-24,0.0362891033291816,0.0395830012857914,0.0398439988493919,0.0380209982395172,0.0395830012857914,60864000
1999-03-25,0.0367667414247989,0.0401040017604827,0.0416669994592666,0.0393229983747005,0.0394529998302459,40320000
1999-03-26,0.0399901494383811,0.0436200015246868,0.0437499992549419,0.0406249985098838,0.0406249985098838,88272000
1999-03-29,0.0411837995052337,0.0449220016598701,0.0459639988839626,0.0441409982740879,0.0449220016598701,65952000
1999-03-30,0.0377220287919044,0.0411459989845752,0.0454429984092712,0.0408850014209747,0.0450519993901252,69504000
1999-03-31,0.0403477139770984,0.0440099984407424,0.0445309989154338,0.0404950007796287,0.0424479991197586,153600000
1999-04-01,0.0391540452837944,0.0427079983055591,0.0442709997296333,0.0419269986450672,0.0440099984407424,30432000
1999-04-05,0.0379603989422321,0.0414059981703758,0.0432289987802505,0.0411459989845752,0.042187999933958,98640000
1999-04-06,0.0370060205459594,0.0403649993240833,0.0419269986450672,0.0395830012857914,0.041797000914812,69696000
1999-04-07,0.0401093438267707,0.0437499992549419,0.0440099984407424,0.0403649993240833,0.0406249985098838,89280000
1999-04-08,0.0408253483474254,0.0445309989154338,0.0458329990506172,0.0434900000691413,0.0440099984407424,130128000
1999-04-09,0.0401093438267707,0.0437499992549419,0.0447920002043247,0.0434900000691413,0.0447920002043247,48624000
1999-04-12,0.0384380407631397,0.0419269986450672,0.0432289987802505,0.0411459989845752,0.0432289987802505,33312000
1999-04-13,0.0368859320878982,0.0402339994907379,0.0427079983055591,0.0395830012857914,0.0427079983055591,36144000
1999-04-14,0.0358123555779457,0.0390629991888999,0.0410160012543201,0.0390629991888999,0.0401040017604827,48288000
1999-04-15,0.0367667414247989,0.0401040017604827,0.0401040017604827,0.0390629991888999,0.0401040017604827,35856000
1999-04-16,0.0379603989422321,0.0414059981703758,0.0420570001006126,0.0398439988493919,0.0398439988493919,38928000
1999-04-19,0.0362891033291816,0.0395830012857914,0.0419269986450672,0.0390629991888999,0.0419269986450672,31296000
1999-04-20,0.0355730839073658,0.0388020016252994,0.0411459989845752,0.0384109988808631,0.0395830012857914,67680000
1999-04-21,0.0361699275672435,0.0394529998302459,0.0395830012857914,0.0385419987142086,0.0388020016252994,37488000
1999-04-22,0.0346178002655506,0.0377600006759166,0.0395830012857914,0.0373700000345706,0.0395830012857914,227184000
1999-04-23,0.0329474136233329,0.0359379984438419,0.0377600006759166,0.0356770008802413,0.0376299992203712,126048000
1999-04-26,0.0312761142849922,0.0341150015592575,0.0364580005407333,0.0333329997956752,0.0359379984438419,123504000
1999-04-27,0.0346178002655506,0.0377600006759166,0.0380209982395172,0.034375000745058,0.0348960012197494,226944000
1999-04-28,0.034379418939352,0.0375000014901161,0.0380209982395172,0.0363279990851879,0.0380209982395172,120096000
1999-04-29,0.034379418939352,0.0375000014901161,0.0377600006759166,0.0367190018296241,0.0376299992203712,48144000
1999-04-30,0.0348570644855499,0.0380209982395172,0.0395830012857914,0.0376299992203712,0.037891000509262,99312000
1999-05-03,0.0350954495370388,0.038281001150608,0.0384109988808631,0.0372399985790252,0.0384109988808631,33840000
1999-05-04,0.03318577632308,0.0361980013549327,0.038281001150608,0.0354170016944408,0.038281001150608,96048000
1999-05-05,0.033901784569025,0.0369790010154247,0.0369790010154247,0.034375000745058,0.0364580005407333,144576000
1999-05-06,0.0332453846931457,0.0362630002200603,0.0375000014901161,0.03515600040555,0.0367190018296241,35616000
1999-05-07,0.0334241315722465,0.0364580005407333,0.0367190018296241,0.03515600040555,0.03515600040555,25008000
1999-05-10,0.0334241315722465,0.0364580005407333,0.0372399985790252,0.0361980013549327,0.0361980013549327,19680000
1999-05-11,0.0352146178483963,0.0384109988808631,0.0395830012857914,0.0372399985790252,0.0380209982395172,171744000
1999-05-12,0.0362891033291816,0.0395830012857914,0.0397140011191368,0.038281001150608,0.0388020016252994,168480000
1999-05-13,0.0362891033291816,0.0395830012857914,0.0406249985098838,0.0394529998302459,0.0395830012857914,69936000
1999-05-14,0.034379418939352,0.0375000014901161,0.0395830012857914,0.0369790010154247,0.0395830012857914,28464000
1999-05-17,0.0360507480800151,0.0393229983747005,0.0393229983747005,0.0368489995598793,0.0369790010154247,35760000
1999-05-18,0.0377220287919044,0.0411459989845752,0.0416669994592666,0.0385419987142086,0.0397140011191368,151536000
1999-05-19,0.0360507480800151,0.0393229983747005,0.0445309989154338,0.038672000169754,0.04296899959445,451728000
1999-05-20,0.03318577632308,0.0361980013549327,0.0395830012857914,0.034765999764204,0.0395830012857914,178176000
1999-05-21,0.0324697755277156,0.0354170016944408,0.0356770008802413,0.034375000745058,0.0356770008802413,303504000
1999-05-24,0.0323496684432029,0.0352860018610954,0.0364580005407333,0.034765999764204,0.0356770008802413,162624000
1999-05-25,0.0325889587402343,0.0355469994246959,0.0359379984438419,0.03515600040555,0.0354170016944408,130080000
1999-05-26,0.0324697755277156,0.0354170016944408,0.0372399985790252,0.0354170016944408,0.0354170016944408,104736000
1999-05-27,0.0322304964065551,0.03515600040555,0.0356770008802413,0.03515600040555,0.0356770008802413,82320000
1999-05-28,0.0325889587402343,0.0355469994246959,0.0356770008802413,0.03515600040555,0.0356770008802413,88656000
1999-06-01,0.0327081307768821,0.0356770008802413,0.0356770008802413,0.0348960012197494,0.0354170016944408,98544000
1999-06-02,0.0315144807100296,0.034375000745058,0.0356770008802413,0.034375000745058,0.0356770008802413,130128000
1999-06-03,0.0323496684432029,0.0352860018610954,0.0355469994246959,0.0348960012197494,0.0352860018610954,41568000
1999-06-04,0.0325889587402343,0.0355469994246959,0.0356770008802413,0.0352860018610954,0.0355469994246959,78912000
1999-06-07,0.0329474136233329,0.0359379984438419,0.0364580005407333,0.0356770008802413,0.0357419997453689,125136000
1999-06-08,0.0337826125323772,0.0368489995598793,0.0375000014901161,0.0359379984438419,0.0360679998993873,153312000
1999-06-09,0.034379418939352,0.0375000014901161,0.038281001150608,0.0369790010154247,0.0369790010154247,95184000
1999-06-10,0.034498605877161,0.0376299992203712,0.0377600006759166,0.0372399985790252,0.0375000014901161,36096000
1999-06-11,0.0337826125323772,0.0368489995598793,0.0377600006759166,0.0355469994246959,0.0376299992203712,61008000
1999-06-14,0.0324697755277156,0.0354170016944408,0.0369790010154247,0.03515600040555,0.0369139984250068,51648000
1999-06-15,0.0324697755277156,0.0354170016944408,0.0356770008802413,0.0348960012197494,0.0354170016944408,49296000
1999-06-16,0.0334241315722465,0.0364580005407333,0.0375000014901161,0.0354170016944408,0.0359379984438419,64416000
1999-06-17,0.0324697755277156,0.0354170016944408,0.0367190018296241,0.0354170016944408,0.0361980013549327,74928000
1999-06-18,0.0312761142849922,0.0341150015592575,0.0356770008802413,0.0341150015592575,0.0356770008802413,158736000
1999-06-21,0.0329474136233329,0.0359379984438419,0.0359379984438419,0.0342120006680488,0.03515600040555,83472000
1999-06-22,0.0323496684432029,0.0352860018610954,0.0359379984438419,0.0345049984753131,0.0359379984438419,193056000
1999-06-23,0.0329474136233329,0.0359379984438419,0.0359379984438419,0.0345049984753131,0.0348960012197494,210912000
1999-06-24,0.0322304964065551,0.03515600040555,0.0361980013549327,0.0348960012197494,0.0361980013549327,115200000
1999-06-25,0.0327081307768821,0.0356770008802413,0.0360679998993873,0.0348960012197494,0.0348960012197494,73536000
1999-06-28,0.03318577632308,0.0361980013549327,0.0368489995598793,0.0354170016944408,0.0368489995598793,109152000
1999-06-29,0.0335442386567592,0.0365890003740787,0.0371089987456798,0.0361980013549327,0.0367190018296241,92688000
1999-06-30,0.0365283489227294,0.0398439988493919,0.0398439988493919,0.0369790010154247,0.0377600006759166,269232000
1999-07-01,0.0346178002655506,0.0377600006759166,0.0398439988493919,0.0356770008802413,0.0398439988493919,88992000
1999-07-02,0.037125214934349,0.0404950007796287,0.0404950007796287,0.0375000014901161,0.038281001150608,224880000
1999-07-06,0.0372443869709968,0.0406249985098838,0.0408850014209747,0.0401040017604827,0.0408850014209747,198096000
1999-07-07,0.0365283489227294,0.0398439988493919,0.0408850014209747,0.0398439988493919,0.0408850014209747,63120000
1999-07-08,0.0373635627329349,0.0407549999654293,0.0414059981703758,0.0388020016252994,0.0401040017604827,186048000
1999-07-09,0.0405273810029029,0.0442060008645057,0.0445309989154338,0.0406249985098838,0.0406249985098838,211728000
1999-07-12,0.0423774681985378,0.0462240017950534,0.0481770001351833,0.0450519993901252,0.046875,401040000
1999-07-13,0.0424966402351856,0.0463539995253086,0.0470050014555454,0.0442709997296333,0.0467449985444545,138864000
1999-07-14,0.0408253483474254,0.0445309989154338,0.0473960004746913,0.0442709997296333,0.0463539995253086,137952000
1999-07-15,0.0410646460950374,0.0447920002043247,0.0463539995253086,0.0447920002043247,0.0449220016598701,137040000
1999-07-16,0.0418998152017593,0.045703001320362,0.046094000339508,0.0447920002043247,0.0455729998648166,103872000
1999-07-19,0.0408253483474254,0.0445309989154338,0.0459639988839626,0.0442709997296333,0.0458329990506172,43632000
1999-07-20,0.0401093438267707,0.0437499992549419,0.0445309989154338,0.042187999933958,0.0445309989154338,178752000
1999-07-21,0.0389156751334667,0.0424479991197586,0.0432289987802505,0.0411459989845752,0.0432289987802505,112080000
1999-07-22,0.037125214934349,0.0404950007796287,0.042187999933958,0.0401040017604827,0.042187999933958,213264000
1999-07-23,0.037125214934349,0.0404950007796287,0.0416669994592666,0.0403649993240833,0.0403649993240833,80256000
1999-07-26,0.0372443869709968,0.0406249985098838,0.0415359996259212,0.0406249985098838,0.0415359996259212,60528000
1999-07-27,0.0373635627329349,0.0407549999654293,0.0408850014209747,0.0401040017604827,0.0406249985098838,98592000
1999-07-28,0.0379603989422321,0.0414059981703758,0.0419269986450672,0.0404950007796287,0.0406249985098838,244224000
1999-07-29,0.0383188612759113,0.041797000914812,0.0419269986450672,0.0403649993240833,0.0406249985098838,388800000
1999-07-30,0.0384380407631397,0.0419269986450672,0.04296899959445,0.0416669994592666,0.041797000914812,452304000
1999-08-02,0.0387964881956577,0.0423180013895034,0.0424479991197586,0.0416669994592666,0.0419269986450672,313344000
1999-08-03,0.0378411933779716,0.0412760004401207,0.0423180013895034,0.0408850014209747,0.0423180013895034,255216000
1999-08-04,0.0378411933779716,0.0412760004401207,0.0416669994592666,0.0411459989845752,0.0415359996259212,89952000
1999-08-05,0.0384380407631397,0.0419269986450672,0.0419269986450672,0.0406249985098838,0.0412760004401207,240576000
1999-08-06,0.0384380407631397,0.0419269986450672,0.0420570001006126,0.0416669994592666,0.041797000914812,183984000
1999-08-09,0.0384380407631397,0.0419269986450672,0.0424479991197586,0.0416669994592666,0.0420570001006126,31056000
1999-08-10,0.0391540452837944,0.0427079983055591,0.0445309989154338,0.0419269986450672,0.042187999933958,212064000
1999-08-11,0.0417806319892406,0.0455729998648166,0.046094000339508,0.04296899959445,0.0434900000691413,197712000
1999-08-12,0.043809488415718,0.0477860011160373,0.0489579997956752,0.0455729998648166,0.0458329990506172,239616000
1999-08-13,0.0433327555656433,0.0472659990191459,0.0483070015907287,0.046875,0.0473960004746913,84672000
1999-08-16,0.0416614525020122,0.0454429984092712,0.0476559996604919,0.0438800007104873,0.0476559996604919,223440000
1999-08-17,0.0417806319892406,0.0455729998648166,0.0463539995253086,0.0444010011851787,0.0455729998648166,193536000
1999-08-18,0.0427359230816364,0.0466150008141994,0.0471349991858005,0.0441409982740879,0.0450519993901252,279888000
1999-08-19,0.0518075078725814,0.0565100014209747,0.0591150000691413,0.0481770001351833,0.0498699992895126,1966992000
1999-08-20,0.0513307861983776,0.0559899993240833,0.0570309981703758,0.053906001150608,0.0566410012543201,353088000
1999-08-23,0.0482265427708625,0.0526040010154247,0.0552080012857914,0.05078100040555,0.0552080012857914,507984000
1999-08-24,0.047988187521696,0.0523440018296241,0.0528649985790252,0.0492190010845661,0.0518230013549327,398064000
1999-08-25,0.0477489121258258,0.0520830005407333,0.0529950000345706,0.050000000745058,0.0524739995598793,350352000
1999-08-26,0.0470328889787197,0.0513020008802413,0.0528649985790252,0.0505210012197494,0.0520830005407333,275376000
1999-08-27,0.0496594943106174,0.0541669987142086,0.0562499985098838,0.0520830005407333,0.0523440018296241,552384000
1999-08-30,0.0494797900319099,0.0539710000157356,0.0561200007796287,0.0516929998993873,0.0550779998302459,158640000
1999-08-31,0.0537180863320827,0.05859399959445,0.0588539987802505,0.0531250014901161,0.0541669987142086,786864000
1999-09-01,0.0512106902897357,0.0558589994907379,0.05859399959445,0.0549479983747005,0.05859399959445,565344000
1999-09-02,0.0506138578057289,0.0552080012857914,0.0554689988493919,0.0528649985790252,0.0540359988808631,341088000
1999-09-03,0.0509723238646984,0.0555990003049373,0.0570309981703758,0.0552080012857914,0.0562499985098838,258864000
1999-09-07,0.050733957439661,0.0553390011191368,0.0565100014209747,0.0550779998302459,0.0565100014209747,124416000
1999-09-08,0.0506138578057289,0.0552080012857914,0.0558589994907379,0.0552080012857914,0.0554689988493919,170064000
1999-09-09,0.0498978458344936,0.0544270016252994,0.0561200007796287,0.0533850006759166,0.0557290017604827,209472000
1999-09-10,0.0506138578057289,0.0552080012857914,0.0559899993240833,0.0549479983747005,0.0553390011191368,167424000
1999-09-13,0.0489425733685493,0.0533850006759166,0.0554689988493919,0.0528649985790252,0.0554689988493919,174432000
1999-09-14,0.0475105345249176,0.0518230013549327,0.0533850006759166,0.0515629984438419,0.0533850006759166,250368000
1999-09-15,0.0478690080344677,0.0522140003740787,0.0528649985790252,0.05078100040555,0.0511719994246959,212736000
1999-09-16,0.0466744415462017,0.0509110018610954,0.0520830005407333,0.0502599999308586,0.0515629984438419,158112000
1999-09-17,0.0465552471578121,0.05078100040555,0.0510420016944408,0.0489579997956752,0.050586000084877,171648000
1999-09-20,0.0448839478194713,0.0489579997956752,0.0505210012197494,0.0489579997956752,0.0498699992895126,229104000
1999-09-21,0.040586981922388,0.0442709997296333,0.0481770001351833,0.0436200015246868,0.0479170009493827,737328000
1999-09-22,0.0415422767400741,0.0453130006790161,0.0455729998648166,0.0416669994592666,0.0442709997296333,375984000
1999-09-23,0.0380795821547508,0.0415359996259212,0.0455729998648166,0.0411459989845752,0.0454429984092712,379584000
1999-09-24,0.0346178002655506,0.0377600006759166,0.0427079983055591,0.0348960012197494,0.0416669994592666,684912000
1999-09-27,0.0367667414247989,0.0401040017604827,0.0408850014209747,0.0377600006759166,0.0402339994907379,432000000
1999-09-28,0.0401093438267707,0.0437499992549419,0.0442709997296333,0.0401040017604827,0.0401690006256103,413184000
1999-09-29,0.0368859320878982,0.0402339994907379,0.0463539995253086,0.0395830012857914,0.0446610003709793,594048000
1999-09-30,0.0367667414247989,0.0401040017604827,0.04296899959445,0.0395830012857914,0.0416669994592666,342528000
1999-10-01,0.0365283489227294,0.0398439988493919,0.0408850014209747,0.0377600006759166,0.0394529998302459,347760000
1999-10-04,0.0372443869709968,0.0406249985098838,0.0412760004401207,0.0401040017604827,0.0411459989845752,177600000
1999-10-05,0.0408253483474254,0.0445309989154338,0.0447920002043247,0.0406249985098838,0.0406249985098838,478080000
1999-10-06,0.0457200482487678,0.0498699992895126,0.0520830005407333,0.0442709997296333,0.0446610003709793,1508736000
1999-10-07,0.0427359230816364,0.0466150008141994,0.0519529990851879,0.0463539995253086,0.0519529990851879,487296000
1999-10-08,0.0448839478194713,0.0489579997956752,0.050390999764204,0.0447920002043247,0.0466150008141994,398928000
1999-10-11,0.0436903126537799,0.0476559996604919,0.0494790002703666,0.0463539995253086,0.0493489988148212,544464000
1999-10-12,0.0430934838950634,0.0470050014555454,0.0484380014240741,0.046875,0.0479170009493827,322992000
1999-10-13,0.0418998152017593,0.045703001320362,0.046484000980854,0.0447920002043247,0.046484000980854,280368000
1999-10-14,0.0410646460950374,0.0447920002043247,0.0458329990506172,0.0442709997296333,0.0458329990506172,192336000
1999-10-15,0.0408253483474254,0.0445309989154338,0.0447920002043247,0.0424479991197586,0.042578000575304,210720000
1999-10-18,0.0386773124337196,0.042187999933958,0.0446610003709793,0.0419269986450672,0.0446610003709793,215184000
1999-10-19,0.037125214934349,0.0404950007796287,0.0434900000691413,0.0397140011191368,0.0434900000691413,308928000
1999-10-20,0.0384380407631397,0.0419269986450672,0.0424479991197586,0.0404950007796287,0.0411459989845752,348720000
1999-10-21,0.0402285195887088,0.0438800007104873,0.0438800007104873,0.0406249985098838,0.041797000914812,382128000
1999-10-22,0.0411837995052337,0.0449220016598701,0.0462240017950534,0.0437499992549419,0.0437499992549419,286752000
1999-10-25,0.0391540452837944,0.0427079983055591,0.0453130006790161,0.0427079983055591,0.0446610003709793,213840000
1999-10-26,0.0429742895066738,0.046875,0.0484380014240741,0.0442709997296333,0.0445309989154338,481248000
1999-10-27,0.0410646460950374,0.0447920002043247,0.0473960004746913,0.0440099984407424,0.0471349991858005,214128000
1999-10-28,0.0391540452837944,0.0427079983055591,0.0458329990506172,0.0424479991197586,0.0450519993901252,222768000
1999-10-29,0.0422582700848579,0.046094000339508,0.046875,0.04296899959445,0.0432289987802505,330528000
1999-11-01,0.0448839478194713,0.0489579997956752,0.05078100040555,0.0453130006790161,0.0453130006790161,782544000
1999-11-02,0.0477489121258258,0.0520830005407333,0.0523440018296241,0.0494790002703666,0.0498699992895126,837504000
1999-11-03,0.0524043403565883,0.0571609996259212,0.05859399959445,0.0537759996950626,0.0541669987142086,2011680000
1999-11-04,0.0557469353079795,0.0608070008456707,0.0623699985444545,0.057812999933958,0.057812999933958,1260336000
1999-11-05,0.0539564527571201,0.0588539987802505,0.063020996749401,0.0559899993240833,0.0625,616368000
1999-11-08,0.0555085763335228,0.0605470016598701,0.0622400008141994,0.0552080012857914,0.0570309981703758,470016000
1999-11-09,0.0546724610030651,0.0596349984407424,0.0606769993901252,0.0572919994592666,0.0604170002043247,272352000
1999-11-10,0.0541957281529903,0.0591150000691413,0.0598959997296333,0.0579430013895034,0.0598310008645057,144048000
1999-11-11,0.0580150596797466,0.0632809996604919,0.0664059966802597,0.057812999933958,0.0591150000691413,562704000
1999-11-12,0.061119295656681,0.0666669979691505,0.0666669979691505,0.0622400008141994,0.0660160034894943,501504000
1999-11-15,0.0599256455898284,0.0653650015592575,0.069141000509262,0.0643230006098747,0.067121997475624,362208000
1999-11-16,0.0656555444002151,0.0716150030493736,0.0729169994592666,0.0666669979691505,0.0669270008802414,723792000
1999-11-17,0.0681620389223098,0.0743490010499954,0.078125,0.0718749985098838,0.0729169994592666,786384000
1999-11-18,0.0684004053473472,0.0746089965105056,0.0765630006790161,0.0739580020308494,0.0759110003709793,235968000
1999-11-19,0.0818899571895599,0.0893229991197586,0.0924480035901069,0.0833330005407333,0.0835940018296241,2165184000
1999-11-22,0.0817707628011703,0.0891930013895034,0.0916669964790344,0.0838539972901344,0.0916019976139068,540192000
1999-11-23,0.0759216994047164,0.0828130021691322,0.0837239995598793,0.0791670009493827,0.0800779983401298,553248000
1999-11-24,0.0735334828495979,0.0802080035209655,0.0833330005407333,0.0740889981389045,0.0824220031499862,406848000
1999-11-26,0.0730566978454589,0.0796879976987838,0.0802080035209655,0.0770829990506172,0.079426996409893,71760000
1999-11-29,0.0704301446676254,0.0768230035901069,0.0804689973592758,0.0750000029802322,0.079426996409893,298608000
1999-11-30,0.0661322847008705,0.0721350014209747,0.0783850029110908,0.0721350014209747,0.0770829990506172,314688000
1999-12-01,0.0694748759269714,0.0757810026407241,0.0768230035901069,0.0721350014209747,0.0721350014209747,223536000
1999-12-02,0.0746079683303833,0.0813800022006034,0.0824220031499862,0.0760419964790344,0.0760419964790344,309888000
1999-12-03,0.0728174820542335,0.079426996409893,0.0835940018296241,0.0783850029110908,0.0821610018610954,342768000
1999-12-06,0.0748472437262535,0.0816410034894943,0.0820309966802597,0.0796879976987838,0.0796879976987838,178608000
1999-12-07,0.0723398551344871,0.0789059996604919,0.0824220031499862,0.0757810026407241,0.0822919979691505,186384000
1999-12-08,0.0755632370710372,0.0824220031499862,0.0832030028104782,0.0783850029110908,0.078645996749401,201696000
1999-12-09,0.0732950866222381,0.0799480006098747,0.0843750014901161,0.0770829990506172,0.0822919979691505,214944000
1999-12-10,0.0724589973688125,0.079035997390747,0.0817710012197494,0.0776040032505989,0.0813800022006034,98304000
1999-12-13,0.0722206383943557,0.0787760019302368,0.0808589980006218,0.0770829990506172,0.078125,183840000
1999-12-14,0.0710269585251808,0.0774739980697631,0.0808589980006218,0.0766929984092712,0.0789059996604919,273888000
1999-12-15,0.068758837878704,0.0750000029802322,0.077344000339508,0.0731770023703575,0.076953001320362,205968000
1999-12-16,0.0682812258601188,0.0744789987802505,0.0765630006790161,0.0742190033197403,0.0753910019993782,132576000
1999-12-17,0.0718621611595153,0.0783850029110908,0.0795570015907287,0.0761720016598701,0.0765630006790161,262080000
1999-12-20,0.0778313502669334,0.0848959982395172,0.0864259973168373,0.0757810026407241,0.0785159990191459,402432000
1999-12-21,0.0811739638447761,0.0885419994592666,0.0886719971895217,0.0817710012197494,0.0848959982395172,388368000
1999-12-22,0.0830836147069931,0.0906250029802322,0.0916669964790344,0.0854170024394989,0.0888020023703575,251184000
1999-12-23,0.0885751768946647,0.0966150015592575,0.0968749970197677,0.0903650000691413,0.0907550007104873,280224000
1999-12-27,0.0852325782179832,0.092969000339508,0.0988280028104782,0.0919269993901252,0.0986979976296424,202416000
1999-12-28,0.0849932804703712,0.0927079990506172,0.0963540002703666,0.0924480035901069,0.092969000339508,179184000
1999-12-29,0.0878582149744033,0.0958330035209655,0.0968749970197677,0.0924480035901069,0.0925130024552345,132144000
1999-12-30,0.0885751768946647,0.0966150015592575,0.0972660034894943,0.094270996749401,0.0958330035209655,139776000
1999-12-31,0.0896487608551979,0.0977860018610954,0.0979169979691505,0.0960939973592758,0.0964189991354942,127344000
2000-01-03,0.0894103571772575,0.0975259989500045,0.0992190018296241,0.0919269993901252,0.0984380021691322,300912000
2000-01-04,0.0870230421423912,0.0949219986796379,0.0960939973592758,0.0901039987802505,0.0958330035209655,300480000
2000-01-05,0.0841580778360366,0.0917970016598701,0.09375,0.0904949977993965,0.0921880006790161,188352000
2000-01-06,0.0786665305495262,0.0858070030808448,0.0917970016598701,0.0822919979691505,0.0917970016598701,120480000
2000-01-07,0.0799802988767623,0.0872400030493736,0.0881510004401207,0.0841149985790252,0.0854170024394989,71184000
2000-01-10,0.0826059952378273,0.0901039987802505,0.09375,0.0859379991889,0.0874999985098838,239856000
2000-01-11,0.0792633816599845,0.0864579975605011,0.0906250029802322,0.0864579975605011,0.0895830020308494,148128000
2000-01-12,0.0772345587611198,0.0842449963092804,0.0865890011191368,0.0830729976296424,0.0864579975605011,123552000
2000-01-13,0.0804570391774177,0.0877600014209747,0.0885419994592666,0.0830729976296424,0.0841149985790252,132192000
2000-01-14,0.0839188247919082,0.0915360003709793,0.0951820015907287,0.0888020023703575,0.0890630036592483,604560000
2000-01-18,0.0875006988644599,0.0954430028796196,0.0958330035209655,0.0885419994592666,0.0927079990506172,261648000
2000-01-19,0.0866645872592926,0.0945309996604919,0.0958330035209655,0.09375,0.0958330035209655,164688000
